"MEDIDOR:"	"Date"	"Time"	"Int.Len"	"kWh-Del"	"kVARh-Del"	"kWh-Rec"	"kVARh-Rec"
"          1002192804"	"23/04/24"	"12:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"12:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"12:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"13:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"13:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"13:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"13:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"14:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"14:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"14:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"14:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"15:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"15:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"15:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"15:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"16:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"16:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"16:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"16:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"17:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"17:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"17:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"17:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"18:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"18:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"18:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"18:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"19:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"19:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"19:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"19:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"20:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"20:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"23/04/24"	"20:30"	15	0,188100000000000	0,000000000000000	0,000000000000000	0,011700000000000
"          1002192804"	"23/04/24"	"20:45"	15	1,709100000000000	0,000000000000000	0,000000000000000	0,111600000000000
"          1002192804"	"23/04/24"	"21:00"	15	1,707300000000000	0,000000000000000	0,000000000000000	0,111600000000000
"          1002192804"	"23/04/24"	"21:15"	15	1,713600000000000	0,000000000000000	0,000000000000000	0,111600000000000
"          1002192804"	"23/04/24"	"21:30"	15	1,717200000000000	0,000000000000000	0,000000000000000	0,113400000000000
"          1002192804"	"23/04/24"	"21:45"	15	1,719900000000000	0,000000000000000	0,000000000000000	0,113400000000000
"          1002192804"	"23/04/24"	"22:00"	15	1,719900000000000	0,000000000000000	0,000000000000000	0,112500000000000
"          1002192804"	"23/04/24"	"22:15"	15	1,728000000000000	0,000000000000000	0,000000000000000	0,114300000000000
"          1002192804"	"23/04/24"	"22:30"	15	1,733400000000000	0,000000000000000	0,000000000000000	0,116100000000000
"          1002192804"	"23/04/24"	"22:45"	15	1,732500000000000	0,000000000000000	0,000000000000000	0,115200000000000
"          1002192804"	"23/04/24"	"23:00"	15	1,692000000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"23/04/24"	"23:15"	15	1,688400000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"23/04/24"	"23:30"	15	1,695600000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"23/04/24"	"23:45"	15	1,699200000000000	0,000000000000000	0,000000000000000	0,110700000000000
"          1002192804"	"23/04/24"	"24:00"	15	1,704600000000000	0,000000000000000	0,000000000000000	0,110700000000000
"          1002192804"	"24/04/24"	"00:15"	15	1,715400000000000	0,000000000000000	0,000000000000000	0,111600000000000
"          1002192804"	"24/04/24"	"00:30"	15	1,710000000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"24/04/24"	"00:45"	15	1,712700000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"24/04/24"	"01:00"	15	1,714500000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"24/04/24"	"01:15"	15	1,719000000000000	0,000000000000000	0,000000000000000	0,108900000000000
"          1002192804"	"24/04/24"	"01:30"	15	1,722600000000000	0,000000000000000	0,000000000000000	0,109800000000000
"          1002192804"	"24/04/24"	"01:45"	15	1,719000000000000	0,000000000000000	0,000000000000000	0,108000000000000
"          1002192804"	"24/04/24"	"02:00"	15	1,719900000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"24/04/24"	"02:15"	15	1,720800000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"24/04/24"	"02:30"	15	1,725300000000000	0,000000000000000	0,000000000000000	0,107100000000000
"          1002192804"	"24/04/24"	"02:45"	15	1,721700000000000	0,000000000000000	0,000000000000000	0,105300000000000
"          1002192804"	"24/04/24"	"03:00"	15	1,719900000000000	0,000000000000000	0,000000000000000	0,105300000000000
"          1002192804"	"24/04/24"	"03:15"	15	1,719900000000000	0,000000000000000	0,000000000000000	0,104400000000000
"          1002192804"	"24/04/24"	"03:30"	15	1,722600000000000	0,000000000000000	0,000000000000000	0,103500000000000
"          1002192804"	"24/04/24"	"03:45"	15	1,721700000000000	0,000000000000000	0,000000000000000	0,103500000000000
"          1002192804"	"24/04/24"	"04:00"	15	1,726200000000000	0,000000000000000	0,000000000000000	0,103500000000000
"          1002192804"	"24/04/24"	"04:15"	15	1,714500000000000	0,000000000000000	0,000000000000000	0,101700000000000
"          1002192804"	"24/04/24"	"04:30"	15	1,698300000000000	0,000000000000000	0,000000000000000	0,098100000000000
"          1002192804"	"24/04/24"	"04:45"	15	1,694700000000000	0,000000000000000	0,000000000000000	0,097200000000000
"          1002192804"	"24/04/24"	"05:00"	15	1,693800000000000	0,000000000000000	0,000000000000000	0,096300000000000
"          1002192804"	"24/04/24"	"05:15"	15	1,245600000000000	0,000000000000000	0,000000000000000	0,070200000000000
"          1002192804"	"24/04/24"	"05:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"05:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"06:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"06:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"06:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"06:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"07:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"07:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"07:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"07:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"08:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"08:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"08:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"08:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"09:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"09:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"09:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"09:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"10:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"10:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"10:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"10:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"11:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"11:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"11:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"11:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"12:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"12:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"12:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"12:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"13:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"13:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"13:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"13:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"14:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"14:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"14:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"14:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"15:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"15:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"15:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"15:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"16:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"16:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"16:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"16:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"17:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"17:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"17:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"17:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"18:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"18:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"18:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"18:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"19:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"19:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"19:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"19:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"20:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"20:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"20:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"20:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"21:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"21:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"21:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"21:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"22:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"22:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"22:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"22:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"23:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"23:15"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"23:30"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"23:45"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
"          1002192804"	"24/04/24"	"24:00"	15	0,000000000000000	0,000000000000000	0,000000000000000	0,000000000000000
